X,Y,OBJECTID,TREEID,STATUS,HEIGHT,SPREAD,DIAMETER,NOTES,SCIENTIFIC,COMMON,STATE_ID,SITE_ADDRESS,Date_Height,Date_Spread,CIRCUMF,Date_Circumference,YEAR_Designated,DATE_DESIG,Ownership,LAT,LON,Delist_Date,Delist_Ordinance,Delist_Reason,Neighborhood,Vol_Inspection,Native,Site_Notes,Ordinance,County_Rec
-122.628285961624698,45.49092719189013,157,150,Heritage,70,84,68,on rear corner between SE 35th Ave and SE 35th Pl between SE Holgate Blvd and SE Cora St,Juglans nigra,Black walnut,1S1E12DC  11400,4404 SE 35TH AVE,,,17.9,,1997,1997-07-30T00:00:00.000Z,"Private, Rear Yard of 4 property",45.49092153,-122.62827175,,,,,,,,,
-122.613608023481476,45.465623168985339,158,151,Heritage,80,87,46,south side between SE 48th Ave and SE 49th Ave,Juglans nigra,Black walnut,1S2E19CA  16700,4818 SE TENINO DR,,,12,,1997,1997-07-30T00:00:00.000Z,"Private, Front Yard",45.46561751,-122.61359382,,,,,,,,,
-122.59865153483662,45.511114428208174,159,152,Heritage,200,54,101,"This tree is on the east side of the rectangular reservoir, on the west side of Mt. Tabor Park.",Sequoiadendron giganteum,Giant sequoia,1S2E05    100,6325 SE DIVISION ST,,2016-03-01T00:00:00.000Z,26.3,2016-03-01T00:00:00.000Z,1997,1997-07-30T00:00:00.000Z,"Portland Parks & Recreation, Mt Tabor",45.51110876,-122.59863733,,,,,,,,,
-122.616255557151462,45.525096491473526,160,153,Heritage,47,35,14,This is the south tree of a pair of Heritage Hornbeams at this address.,Ostrya virginiana,American hop-hornbeam,1N2E31CB  2800,221 NE 45TH AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,3.6,2016-03-01T00:00:00.000Z,1997,1997-07-30T00:00:00.000Z,Right Of Way,45.52509083,-122.61624134,,,,,,,,,
-122.61625485556722,45.525171362225684,161,154,Heritage,53,50,20,This is the north tree of a pair of Heritage Hornbeams at this address.,Ostrya virginiana,American hop-hornbeam,1N2E31CB  2800,221 NE 45TH AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,5.3,2016-03-01T00:00:00.000Z,1997,1997-07-30T00:00:00.000Z,Right Of Way,45.5251657,-122.61624064,,,,,,,,,
-122.647518573854086,45.542274195269442,162,155,Heritage,80,84,80,"This tree is a variety of European Beech known as a Copper Beech, Fagus sylvatica f. purpurea and was planted about 1916 at the John Linden Bowman home.",Fagus sylvatica f. purpurea,European beech,1N1E26AC  11400,1719 NE KNOTT ST,,,20.88,,1997,1997-07-30T00:00:00.000Z,"Private, Front Yard",45.54226853,-122.64750435,,,,,,,,,
-122.604783736799959,45.514731373980638,163,156,Heritage,110,100,70,south side opposite SE 57th Ave,Quercus rubra,Northern red oak,1S2E06AD  3000,5700 SE TAYLOR ST,,,18.42,,1997,1997-07-30T00:00:00.000Z,"Private, Front Yard",45.51472571,-122.60476953,,,,,,,,,
-122.708077007529624,45.504509731467067,164,157,Heritage,87,100,68,"This tree is in the middle of Portland Heights Park, adjacent to Strohecker's market.",Quercus garryana,Oregon white oak,1S1E08AB  100,SW PATTON & OLD ORCHARD RD,,,17.8,,1997,1997-10-30T00:00:00.000Z,"Public, Portland Parks & Rec",45.50450408,-122.70806278,,,,,,,,,
-122.700599196644333,45.52181673138049,165,158,Heritage,95,52,84,This tree is not very visible from the street.,Sequoiadendron giganteum,Giant sequoia,1N1E33CC6 40004,"2393 SW PARK PL, UN 101",,,22.1,,1997,1997-10-30T00:00:00.000Z,"Private, Rear Yard",45.52181107,-122.70058497,,,,,,,,,
-122.698084173461908,45.52001839390077,166,159,Heritage,48,46,44,east side between SW Park Pl and SW King Ct,Cercidiphyllum japonicum,Katsura,1N1E33CC  5600,1132 SW VISTA AVE,,,11.6,,1997,1997-10-30T00:00:00.000Z,"Private, Front Yard",45.52001274,-122.69806995,,,,,,,,,
-122.623991943599691,45.520665774799646,167,160,Heritage,69,64,45,This tree is just north of the Park entrance at SE 39th and SE Oak St.,Cercidiphyllum japonicum,Katsura,1N1E36D   100,SE 39th & Oak,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,11.9,2016-03-01T00:00:00.000Z,1997,1997-10-30T00:00:00.000Z,Portland Parks & Recreation (Laurelhurst Park),45.52066011,-122.62397773,,,,,,,,,
-122.714239089255955,45.534870184594865,168,161,Removed,110,60,56,This tree is only partially visible from the street. Removed 6/17/2015 by Ordinance 187198.,Tilia platyphyllos,Bigleaf linden,1N1E29CD  16800,1722 NW 32ND AVE,,,14.55,,1997,1997-10-30T00:00:00.000Z,"Private, Rear Yard",45.53486453,-122.71422486,,,,,,,,,
-122.681274928408186,45.563258500047382,169,162,Heritage,51,57,47,This tree is at the corner of N Maryland Ave and N Church St.,Catalpa bignonioides,Southern catalpa,1N1E15CC  16600,5533 N MARYLAND AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,12.3,2016-03-01T00:00:00.000Z,1997,1997-10-30T00:00:00.000Z,Right Of Way,45.56325284,-122.6812607,,,,,,,,,
-122.650006088825876,45.538806057573943,170,163,Heritage,80,99,39,south side between NE 15th Ave and NE 16th Ave,Betula pendula,European white birch,1N1E26DB  15800,1526 NE THOMPSON ST,,,10.18,,1997,1997-10-30T00:00:00.000Z,"Private, Side Yard",45.53880039,-122.64999187,,,,,,,,,
-122.647479836702416,45.543529022990768,171,164,Heritage,82,85,59,south side between NE 17th Ave and NE 18th Ave,Platanus x acerifolia,London planetree,1N1E26AC  12000,1728 NE STANTON ST,,,15.44,,1997,1997-10-30T00:00:00.000Z,"Private, Front Yard",45.54352336,-122.64746561,,,,,,,,,
-122.606629564503052,45.512274877880543,172,165,Heritage,175,60,89,This tree can be found along SE 55th Ave at this address.,Sequoiadendron giganteum,Giant sequoia,1S2E06AC  16300,5511 SE HAWTHORNE BLVD,,,23.25,,1997,1997-10-30T00:00:00.000Z,"Private, Side Yard",45.51226921,-122.60661536,,,,,,,,,
-122.625922297381138,45.52054523705776,173,166,Removed,60,40,20,west side of Laurelhurst Park on Stark St side,Gymnocladus dioica,Kentucky coffeetree,1N1E36D   100,SE 39TH & STARK,,,5.3,,1997,1997-10-30T00:00:00.000Z,Portland Parks & Recreation,45.52053957,-122.62590808,,,,,,,,,
-122.629892977599397,45.495083371686164,174,167,Heritage,70,49,56,This tree is most visible from SE 33rd Pl.,Sequoia sempervirens,Coast redwood,1S1E12DB  3600,3381 SE FRANCIS ST,,,14.6,,1997,1997-10-30T00:00:00.000Z,"Private, Rear Yard",45.49507771,-122.62987877,,,,,,,,,
-122.699909962445972,45.529155961922775,175,168,Heritage,28,53,28,"This tree is on the north side of the lot, between NW 24th Ave and NW 23rd Ave.",Acer palmatum,Japanese maple,1N1E33BC  11200,2367 NW KEARNEY ST,,,7.25,,1998,1998-04-09T00:00:00.000Z,"Private, Front Yard",45.5291503,-122.69989573,,,,,,,,,
-122.704839821503811,45.478595922541118,176,169,Heritage,75,33,44,This tree is only partially visible from the street.,Thuja plicata,Western redcedar,1S1E17DD  2600,6215 SW 27TH AVE,,,11.6,,1998,1998-04-09T00:00:00.000Z,"Private, Rear Yard",45.47859027,-122.7048256,,,,,,,,,
-122.589218650329897,45.497591435149971,177,170,Heritage,47,47,23,north side between SE 71st Ave and SE 72nd Ave,Carya ovata,Shagbark hickory,1S2E08AC  18400,7123 SE POWELL BLVD,,,6,,1998,1998-04-09T00:00:00.000Z,"Private, Front Yard",45.49758577,-122.58920445,,,,,,,,,
-122.670310900533991,45.471877650874546,178,171,Heritage,93,75,65,"This tree is on the south end Willamette Park, adjacent to the child play area, and is known as the Revolution Oak.",Quercus garryana,Oregon white oak,1S1E22A   900, ,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,17,,1998,1998-04-09T00:00:00.000Z,"Public, Portland Parks & Rec",45.47187199,-122.67029669,,,,,,,,,
-122.695516595242111,45.519853725213402,179,172,Heritage,97,74,52,This tree is Ulmus x hollandica 'Hollandica' and is at the corner of SW King Ave and SW Kings Ct.,Ulmus x hollandica 'Hollandica',Dutch elm,1N1E33CD  7700,1150 SW KING AVE,,,13.7,,1998,1998-04-09T00:00:00.000Z,"Private, Front Yard, ROW",45.51984807,-122.69550237,,,,,,,,,
-122.680035121263742,45.502155126053715,180,173,Heritage,89,73,50,"This tree is a variety of European Beech known as a Copper Beech, Fagus sylvatica f. purpurea.  This tree is at the corner of SW 2nd Ave and SW Hooker St, at the Carnegie Annex in Lair Hill Park.",Fagus sylvatica f. purpurea,European beech,1S1E10BB  8700,2909 SW 2ND AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,13.1,2016-03-01T00:00:00.000Z,1998,1998-04-09T00:00:00.000Z,Portland Parks & Recreation (Lair Hill),45.50214947,-122.6800209,,,,,,,,,
-122.679996914118121,45.500970405304543,181,174,Heritage,69,56,24,"This tree is in Lair Hill Park, on the east side, opposite Cedarwood School.",Carya ovata,Shagbark hickory,1S1E10BB  8600,3037 SW 2ND AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,6.4,2016-03-01T00:00:00.000Z,1998,1998-04-09T00:00:00.000Z,Portland Parks & Recreation,45.50096475,-122.6799827,,,,,,,,,
-122.64263233429152,45.497622249659834,182,175,Heritage,100,50,64,"This tree is found on the south side of Powell Park, roughly between SE 23rd and SE 24th Ave.",Quercus rubra,Northern red oak,1S1E11A   100,SE POWELL BLVD,,,16.8,,1998,1998-04-09T00:00:00.000Z,Portland Parks & Recreation (Powell Park),45.49761659,-122.64261812,,,,,,,,,
-122.642973357231256,45.498702113856211,183,176,Heritage,100,50,67,"This tree is on the north side of Powell Park, roughly between SE 23rd and SE 24th Ave.",Quercus rubra,Northern red oak,1S1E11A   100,SE POWELL BLVD,,,17.5,,1998,1998-04-09T00:00:00.000Z,Portland Parks & Recreation (Powell Park),45.49869645,-122.64295914,,,,,,,,,
-122.704905237721093,45.578668853319435,184,177,Heritage,75,76,45,"in right-of-way, north side between N Washburne Ave and N Wabash Ave",Acer saccharum,Sugar maple,1N1E08DD  6100,3715 N BALDWIN ST,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,11.8,2016-03-01T00:00:00.000Z,1998,1998-04-09T00:00:00.000Z,Right Of Way,45.57866319,-122.704891,,,,,,,,,
-122.696100799315801,45.56130513994534,185,178,Heritage,44,61,39,"no sidewalks, but in right of way from street center, south side west of N Greeley Ave",Pinus pinea,Italian stone pine,1N1E21BA  8500,2856 N EMERSON CT,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,10.25,2016-03-01T00:00:00.000Z,1998,1998-04-09T00:00:00.000Z,Right Of Way,45.56129948,-122.69608657,,,,,,,,,
-122.67627911234726,45.495670694137701,186,179,Heritage,102,81,56,"This tree is in a undeveloped corner lot on the SW corner of SW Lane and SW Corbett; it is known as the Corbett Oak.",Quercus garryana,Oregon white oak,1S1E10CA  9400,Heritage Tree Park,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,14.6,2016-03-01T00:00:00.000Z,1998,1998-07-01T00:00:00.000Z,"Public, Portland Parks & Rec",45.49566504,-122.6762649,,,,,,,,,
-122.617530844156349,45.482480574049823,187,180,Heritage,64,43,42,This tree is on the west side between SE Harold St and SE Ellis St,Aesculus flava,Yellow buckeye,1S2E18CB  2100,5511 SE 44TH AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,11.05,2016-03-01T00:00:00.000Z,1998,1998-07-01T00:00:00.000Z,Right Of Way,45.48247491,-122.61751664,,,,,,,,,
-122.624662491043537,45.483976397157669,188,181,Heritage,109,39,41,This tree was planted by Joseph A. Manning in the 1920s.,Pinus coulteri,Coulter pine,1S1E13AD  12600,5352 SE 37TH AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,10.65,2016-03-01T00:00:00.000Z,1998,1998-07-01T00:00:00.000Z,Right Of Way,45.48397073,-122.62464828,,,,,,,,,
-122.654876147933578,45.466924440091638,189,182,Heritage,85,70,54,"This is the north tree of a pair at this lot, visible from 11th Ave.",Castanea dentata,American chestnut,1S1E23CA  12900,1108 SE LEXINGTON ST,,,14,,1998,1998-07-01T00:00:00.000Z,"Private, Side Yard",45.46691878,-122.65486194,,,,,,,,,
-122.654872191753057,45.466977817432749,190,183,Removed,85,80,67,"This is the south tree of a pair at this lot, visible from 11th Ave.",Castanea dentata,American chestnut,1S1E23CA  12900,1108 SE LEXINGTON ST,,,17.5,,1998,1998-07-01T00:00:00.000Z,"Private, Side Yard",45.46697216,-122.65485798,,,,,,,,,
-122.648033701075661,45.505491572757528,191,184,Heritage,45,73,74,This tree is adjacent to the intersection of SE Hickory St. and SE Tamarack Ave.,Umbellularia californica,Oregon myrtle,1S1E02DC  11700,2408 SE 16TH AVE,,,19.4,,1998,1998-07-01T00:00:00.000Z,"Private, Rear Yard, Corner Lot",45.50548591,-122.64801949,,,,,,,,,
-122.606370853294479,45.514713405048752,192,185,Heritage,85,40,49,"This tree is on the east side of the lot, between SE Taylor St and SE Salmon.",Calocedrus decurrens,Incense cedar,1S2E06AC  12900,1144 SE 55TH AVE,,,12.8,,1998,1998-07-01T00:00:00.000Z,"Private, Side Yard",45.51470774,-122.60635664,,,,,,,,,
-122.617667300942955,45.482113368649422,193,186,Heritage,36,48,28,"city right of way, north side between SE 43rd Ave and SE 44th Ave",Carpinus caroliniana,American hornbeam,1S2E18CB  1900,4327 SE ELLIS ST,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,7.3,2016-03-01T00:00:00.000Z,1998,1998-07-01T00:00:00.000Z,Right Of Way,45.48210771,-122.6176531,,,,,,,,,
-122.629175952221075,45.48030251895787,194,187,Heritage,87,55,41,"This one of a pair of female Heritage Ginkos, 100 yards from Woodstock Blvd on the Reed campus main driveway.",Ginkgo biloba,Ginkgo,1S1E13    100,3203 SE WOODSTOCK BLVD,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,10.7,2016-03-01T00:00:00.000Z,1998,1998-07-01T00:00:00.000Z,Private (Reed Campus),45.48029686,-122.62916175,,,,,,,,,
-122.629173627381121,45.480422606246812,195,188,Heritage,77,65,37,"This one of a pair of female Heritage Ginkos, 100 yards from Woodstock Blvd on the Reed campus main driveway.",Ginkgo biloba,Ginkgo,1S1E13    100,3203 SE WOODSTOCK BLVD,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,9.6,2016-03-01T00:00:00.000Z,1998,1998-07-01T00:00:00.000Z,Private (Reed Campus),45.48041694,-122.62915942,,,,,,,,,
-122.710443672146255,45.532930076175113,196,189,Heritage,39,21,21,"This is one of a pair of Heritage Umbrella Pines at this address, planted around 1920.",Sciadopitys verticillata,Umbrella pine,1N1E32AB  2400,2870 NW CORNELL RD,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,5.4,,1998,1998-07-01T00:00:00.000Z,"Private, Front Yard",45.53292442,-122.71042944,,,,,,,,,
-122.710416275326722,45.532959250343964,197,190,Heritage,32,25,20,"This is one of a pair of Heritage Umbrella Pines at this address, planted around 1920.",Sciadopitys verticillata,Umbrella pine,1N1E32AB  2400,2870 NW CORNELL RD,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,5.24,2016-03-01T00:00:00.000Z,1998,1998-07-01T00:00:00.000Z,"Private, Front Yard",45.53295359,-122.71040204,,,,,,,,,
-122.634251853089623,45.475409433018527,198,191,Heritage,60,75,46,north side between SE 28th Ave and SE 29th Ave,Quercus palustris,Pin oak,1S1E24BA  4400,2825 SE TOLMAN ST,,,12,,1998,1998-07-01T00:00:00.000Z,"Private, Front Yard",45.47540377,-122.63423765,,,,,,,,,
-122.620395020930118,45.519765610128758,199,192,Heritage,60,69,49,This tree is best viewed from SE Oak Ct.,Zelkova serrata,Zelkova,1N1E36DD  10300,4066 SE OAK ST,,,12.9,,1998,1998-11-04T00:00:00.000Z,"Private, Rear Yard",45.51975995,-122.62038081,,,,,,,,,
-122.617399673955191,45.513206933373731,200,193,Heritage,70,90,74,This tree is only partially visible from the street.,Fagus sylvatica,European beech,1S2E06BC  17300,4343 SE MADISON ST,,,19.4,,1998,1998-11-04T00:00:00.000Z,"Private, Rear Yard",45.51320127,-122.61738546,,,,,,,,,
-122.614330964265946,45.483867404758577,201,194,Heritage,45,54,24,"This tree is in Woodstock Park, on the west side, along SE 47th Ave.",Carya illinoinensis,Pecan,1S2E18BD  8700,SE STEELE & 47TH,,,6.4,,1998,1998-11-04T00:00:00.000Z,Portland Parks & Recreation,45.48386174,-122.61431676,,,,,,,,,
-122.614335367807456,45.484004243864966,202,195,Heritage,51,55,22,"This tree is in Woodstock Park, on the west side, along SE 47th Ave.",Carya illinoinensis,Pecan,1S2E18BD  8700,SE STEELE & 47TH,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,5.7,,1998,1998-11-04T00:00:00.000Z,Portland Parks & Recreation,45.48399858,-122.61432116,,,,,,,,,
-122.606003418088775,45.477574333707125,203,196,Heritage,24,29,18,This tree is on the north side between SE 52nd Ave and SE 57th Ave.,Aesculus californica,California buckeye,1S2E18DC  7000,5527 SE TOLMAN ST,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,4.65,2016-03-01T00:00:00.000Z,1998,1998-11-04T00:00:00.000Z,"Private, Front Yard",45.47756867,-122.60598922,,,,,,,,,
-122.60618471248614,45.477789275099383,204,197,Heritage,38,88,15,This tree is set back from the street and not very visible.,Pinus monophylla,Single-needle pinyon,1S2E18DC  7000,5527 SE TOLMAN ST,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,3.9,2016-03-01T00:00:00.000Z,1998,1998-11-04T00:00:00.000Z,"Private, Front Yard",45.47778361,-122.60617051,,,,,,,,,
-122.749079377083021,45.582121217006573,205,198,Heritage,106,88,59,This is the northernmost tree in a row of three Heritage White Oaks. It is on the south side between N Polk Ave and N Pierce Ave.,Quercus garryana,Oregon white oak,1N1W12DA  4000,7654 N CRAWFORD ST,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,15.5,2016-03-01T00:00:00.000Z,1998,1998-11-04T00:00:00.000Z,"Private, Rear Yard, School",45.58211556,-122.74906513,,,,,,,,,
-122.748920965470859,45.582160488637626,206,199,Heritage,111,98,55,This is the center tree in a row of three Heritage White Oaks. It is on the south side between N Polk Ave and N Pierce Ave.,Quercus garryana,Oregon white oak,1N1W12DA  4000,7654 N CRAWFORD ST,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,14.35,2016-03-01T00:00:00.000Z,1998,1998-11-04T00:00:00.000Z,"Private, Rear Yard, School",45.58215483,-122.74890672,,,,,,,,,
-122.748721683208259,45.582126307111444,207,200,Heritage,91,86,50,This is the southernmost tree in a row of three Heritage White Oaks. It is on the south side between N Polk Ave and N Pierce Ave.,Quercus garryana,Oregon white oak,1N1W12DA  4000,7654 N CRAWFORD ST,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,13.15,2016-03-01T00:00:00.000Z,1998,1998-11-04T00:00:00.000Z,"Private, Rear Yard, School",45.58212065,-122.74870744,,,,,,,,,
-122.698097948228494,45.566265430038889,208,201,Heritage,867,33,52,south side between N Curtis Ave and N Villard Ave,Calocedrus decurrens,Incense cedar,1N1E16CC  600,3022 N AINSWORTH ST,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,13.5,2016-03-01T00:00:00.000Z,1998,1998-11-04T00:00:00.000Z,"Private, Front Yard",45.56625977,-122.69808371,,,,,,,,,
-122.692014532869933,45.566317023389757,209,202,Heritage,56,58,35,This tree is found along N. Ainsworth St.,Pinus engelmannii,Apache pine,1N1E16DC  9300,5936 N DELAWARE AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,9.2,2016-03-01T00:00:00.000Z,1998,1998-11-04T00:00:00.000Z,Right Of Way,45.56631136,-122.6920003,,,,,,,,,
-122.641492218584048,45.55081284921895,210,203,Heritage,35,48,50,south side between NE 23rd Ave and NE 24th Ave,Cercis siliquastrum,Judas tree,1N1E23DD  20100,2336 NE RIDGEWOOD DR,,,13.2,,1998,1998-11-04T00:00:00.000Z,"Private, Front Yard",45.55080718,-122.641478,,,,,,,,,
-122.656498796390807,45.493721409715413,211,204,Heritage,65,68,45,This tree is a Gravenstein Apple in the upaved part of SE Center St. It is possibly the last remaining tree of an extensive apple orchard planted by Gideon Tibbetts who came to Oregon in 1847 and died in 1887.,Malus x domestica,Gravenstein apple,1S1E11CC  200,4017 SE 9TH AVE,,,11.8,,1999,1999-10-21T00:00:00.000Z,Right Of Way (Center St),45.49371575,-122.65648458,,,,,,,,,
-122.610006982036339,45.509527353315335,212,205,Heritage,70,42,21,Female,Ginkgo biloba,Ginkgo,1S2E06DB  22000,1836 SE 51ST AVE,,,5.5,,1999,1999-10-21T00:00:00.000Z,Right Of Way,45.50952169,-122.60999277,,,,,,,,,
-122.629011406013873,45.500099192979185,213,206,Heritage,60,64,59,Mary Rutt Kathryn Ellwood bought the lot to perserve the Tree,Prunus avium,Royal Ann cherry,1S1E12AC  15300,3415 SE KELLY ST,,,15.5,,1999,1999-10-21T00:00:00.000Z,"Private, Rear Yard",45.50009353,-122.62899719,,,,,,,,,
-122.5975186856015,45.517240773453018,214,207,Heritage,77,54,33,"On April 12, 1973, a four-inch Sophora japonica seedling was given to Elaine Cogan (then the Chair of the Portland Development Commission) by Pat Nixon at the White House in recognition of the outstanding design of Pettygrove Park. According to Mrs Nixo*",Styphnolobium japonica,Japanese pagoda tree,1S2E05BB  8300,6436 SE MORRISON ST,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,8.7,2016-03-01T00:00:00.000Z,1999,,"Private, Side Yard",45.51723511,-122.59750448,,,,,,,,,
-122.602440935928854,45.513032645633892,215,208,Heritage,130,51,49,Pair of two Both Strikingly healthy and huge,Fagus sylvatica,European beech,1S2E06AD  4800,5925 SE MADISON ST,,2016-03-01T00:00:00.000Z,12.7,2016-03-01T00:00:00.000Z,1999,1999-10-21T00:00:00.000Z,"Private, Front Yard",45.51302698,-122.60242673,,,,,,,,,
-122.602310552651886,45.513043390427477,216,209,Heritage,140,59,53,Pair of two Both Strikingly healthy and huge,Cedrus deodara,Deodar cedar,1S2E06AD  4800,5925 SE MADISON ST,,2016-03-01T00:00:00.000Z,13.8,,1999,1999-10-21T00:00:00.000Z,"Private, Front Yard",45.51303772,-122.60229634,,,,,,,,,
-122.648488413001132,45.521105575183419,217,210,Heritage,115,88,59,Big 13',Ulmus glabra,Wych elm,1N1E35DC  12000,222 SE 17TH AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,15.45,,1999,1999-10-21T00:00:00.000Z,Right Of Way,45.52109991,-122.64847419,,,,,,,,,
-122.503863597658608,45.495787603392664,218,211,Heritage,79,46,55,"A horticultural experiment with the 1905 Waterhouse Variety Bigger then the house, and healthy",Prunus avium,Cherry,1S2E12DB  9600,15512 SE POWELL BLVD,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,14.5,2016-03-01T00:00:00.000Z,1999,1999-10-21T00:00:00.000Z,"Private, Rear Yard",45.49578193,-122.50384941,,,,,,,,,
-122.640054388615013,45.54092081574251,219,212,Heritage,73,85,49,Big 13',Platanus occidentalis,American sycamore,1N1E25CB  3500,2524 NE 25TH AVE,,,12.9,,1999,1999-10-21T00:00:00.000Z,Right Of Way,45.54091515,-122.64004017,,,,,,,,,
-122.647489017484631,45.547569458779151,220,213,Heritage,25,35,35,This tree is perhaps 80 years old.,Prunus pendula,Weeping cherry,1N1E26AB  2400,3403 NE 18TH AVE,,,9.2,,1999,1999-10-21T00:00:00.000Z,"Private, Rear Yard",45.54756379,-122.64747479,,,,,,,,,
-122.611285216413663,45.52574902621415,221,214,Heritage,107,84,43,,Liquidambar styraciflua,American sweetgum,1N2E31CA  2300,5104 NE FLANDERS ST,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,11.29,2016-03-01T00:00:00.000Z,1999,1999-10-21T00:00:00.000Z,Right Of Way,45.52574336,-122.611271,,,,,,,,,
-122.647351006612567,45.548939434698013,222,215,Removed,65,84,60,Gorgeous 14' 4''.  Removed 11/30/2011.,Acer saccharinum,Silver maple,1N1E23DC  15200,3605 NE 18TH AVE,,,15.7,,1999,1999-10-21T00:00:00.000Z,Right Of Way,45.54893377,-122.64733678,,,,,,,,,
-122.693063788477971,45.481964357718574,223,216,Heritage,102,100,65,This is a fabulous strong limbed tree.,Quercus garryana,Oregon white oak,1S1E16CA  500,5739 SW CHELTENHAM DR,,,17.1,,1999,1999-10-21T00:00:00.000Z,"Private, Rear Yard",45.4819587,-122.69304957,,,,,,,,,
-122.670536812454912,45.521652953515527,224,217,Heritage,15,27,30,55SW ash and Natio parkway Bill Naito's Favorite Tree First Gift from Sapporo,Prunus x yedoensis,Yoshino cherry,1N1E34DC  1400,65 SW FRONT AVE,,,7.8,,1999,1999-10-21T00:00:00.000Z,Right Of Way,45.52164729,-122.67052259,,,,,,,,,
-122.695158750450389,45.517977039516857,225,218,Heritage,70,50,37,This tree is in a courtyard adjacent to the street.,Platanus x acerifolia,London planetree,1S1E04BA9 70000,2024 SW HOWARDS WAY,,,9.7,,1999,1999-10-21T00:00:00.000Z,"Private, Front Yard",45.51797138,-122.69514453,,,,,,,,,
-122.680767148507329,45.51534699621881,226,219,Heritage,105,90,52,12' 6',Ulmus x hollandica,Dutch elm,1S1E03BC  800,1225 SW 6TH AVE,,,13.5,,1999,1999-10-21T00:00:00.000Z,Right Of Way,45.51534134,-122.68075293,,,,,,,,,
-122.705848607109971,45.518583396292335,227,220,Heritage,60,37,31,"This tree is on Rose Garden Way, next to the southeast corner parking lot. Since this tree is large and planted on city property, it is hypothesized that Ernie Fischer, once curator of Hoyt Arboretum, collected or acquired the seed from Mexico or Englan*",Pinus rudis,Endlicher pine,1S1E05    100,2403 SW JEFFERSON ST,,,8.1,,1999,1999-10-21T00:00:00.000Z,Portland Parks & Recreation (Washington Park),45.51857774,-122.70583438,,,,,,,,,
-122.698075695162274,45.510924316158729,228,221,Heritage,103,46,84,largest to date  23' 3'',Sequoiadendron giganteum,Giant sequoia,1S1E04CB  2500,2234-2238 SW VISTA AVE,,,22,,1999,1999-10-21T00:00:00.000Z,"Private, Front Yard (adj to street)",45.51091866,-122.69806147,,,,,,,,,
-122.672690674265539,45.52118842323447,229,222,Heritage,58,50,28,"This tree is one of a row of Heritage Sycamores at the location, all adjacent to SW 2nd Ave.",Platanus occidentalis,American sycamore,1N1E34CD  3800,230 SW 2ND AVE,,,7.4,,1999,,Private,45.52118276,-122.67267645,,,,,,,,,
-122.672725254014097,45.521123691242245,230,223,Heritage,58,46,29,"This tree is one of a row of Heritage Sycamores at the location, all adjacent to SW 2nd Ave.",Platanus occidentalis,American sycamore,1N1E34CD  3800,230 SW 2ND AVE,,,7.5,,1999,,Private,45.52111803,-122.67271103,,,,,,,,,
-122.672770807582154,45.521050694497717,231,224,Heritage,58,50,23,"This tree is one of a row of Heritage Sycamores at the location, all adjacent to SW 2nd Ave.",Platanus occidentalis,American sycamore,1N1E34CD  3800,230 SW 2ND AVE,,,5.9,,1999,,Private,45.52104503,-122.67275659,,,,,,,,,
-122.672843720240493,45.520915822916088,232,225,Heritage,58,50,28,"This tree is one of a row of Heritage Sycamores at the location, all adjacent to SW 2nd Ave.",Platanus occidentalis,American sycamore,1N1E34CD  3800,230 SW 2ND AVE,,,7.3,,1999,,Private,45.52091016,-122.6728295,,,,,,,,,
